timestamp,barn_id,sensor_id,temperature,humidity,ammonia_level
2024-01-01 06:09:00,BARN003,SENSOR03_01,10.88,79.39,10.85
2024-01-01 06:10:00,BARN003,SENSOR03_02,13.67,79.29,20.43
2024-01-01 06:11:00,BARN003,SENSOR03_03,16.32,69.15,9.29
2024-01-01 06:12:00,BARN003,SENSOR03_01,19.14,71.56,9.36
2024-01-01 06:13:00,BARN003,SENSOR03_02,16.46,77.7,6.58
2024-01-01 06:14:00,BARN003,SENSOR03_03,17.64,68.75,11.68
2024-01-01 06:15:00,BARN003,SENSOR03_01,20.4,81.34,15.77
2024-01-01 06:16:00,BARN003,SENSOR03_02,20.06,81.54,8.87
2024-01-01 06:17:00,BARN003,SENSOR03_03,19.88,78.82,12.36
2024-01-01 06:18:00,BARN003,SENSOR03_01,14.7,71.57,12.54
2024-01-01 06:19:00,BARN003,SENSOR03_02,19.16,84.07,7.11
2024-01-01 06:20:00,BARN003,SENSOR03_03,17.61,87.35,9.66
2024-01-01 06:21:00,BARN003,SENSOR03_01,17.69,77.89,10.31
2024-01-01 06:22:00,BARN003,SENSOR03_02,18.91,79.69,11.05
2024-01-01 06:23:00,BARN003,SENSOR03_03,16.9,78.14,8.88
2024-01-01 06:24:00,BARN003,SENSOR03_01,21.09,79.77,15.8
2024-01-01 06:25:00,BARN003,SENSOR03_02,17.79,76.5,9.29
2024-01-01 06:26:00,BARN003,SENSOR03_03,19.36,76.91,9.76
2024-01-01 06:27:00,BARN003,SENSOR03_01,21.04,81.59,9.13
2024-01-01 06:28:00,BARN003,SENSOR03_02,20.2,88.77,10.72
2024-01-01 06:29:00,BARN003,SENSOR03_03,15.33,70.02,10.24
2024-01-01 06:30:00,BARN003,SENSOR03_01,19.05,76.48,12.53
2024-01-01 06:31:00,BARN003,SENSOR03_02,19.88,71.07,7.4
2024-01-01 06:32:00,BARN003,SENSOR03_03,19.97,84.91,9.91
2024-01-01 06:33:00,BARN003,SENSOR03_01,15.98,73.98,10.1
2024-01-01 06:34:00,BARN003,SENSOR03_02,16.22,69.67,17.52
2024-01-01 06:35:00,BARN003,SENSOR03_03,20.22,80.05,10.49
2024-01-01 06:36:00,BARN003,SENSOR03_01,16.73,85.55,10.51
2024-01-01 06:37:00,BARN003,SENSOR03_02,17.67,80.11,8.09
2024-01-01 06:38:00,BARN003,SENSOR03_03,21.44,77.78,13.96
2024-01-01 06:39:00,BARN003,SENSOR03_01,18.21,78.76,11.86
2024-01-01 06:40:00,BARN003,SENSOR03_02,16.87,83.75,6.78
2024-01-01 06:41:00,BARN003,SENSOR03_03,16.59,72.27,7.24
2024-01-01 06:42:00,BARN003,SENSOR03_01,19.03,76.04,8.03
2024-01-01 06:43:00,BARN003,SENSOR03_02,15.72,74.29,10.48
2024-01-01 06:44:00,BARN003,SENSOR03_03,17.91,70.67,7.22
2024-01-01 06:45:00,BARN003,SENSOR03_01,19.1,74.82,9.48
2024-01-01 06:46:00,BARN003,SENSOR03_02,21.05,81.95,11.64
2024-01-01 06:47:00,BARN003,SENSOR03_03,19.81,79.2,10.22
2024-01-01 06:48:00,BARN003,SENSOR03_01,17.08,79.54,10.05
2024-01-01 06:49:00,BARN003,SENSOR03_02,20.89,77.0,8.55
2024-01-01 06:50:00,BARN003,SENSOR03_03,17.96,78.83,10.99
2024-01-01 06:51:00,BARN003,SENSOR03_01,20.54,72.15,15.12
2024-01-01 06:52:00,BARN003,SENSOR03_02,18.27,74.55,9.24
2024-01-01 06:53:00,BARN003,SENSOR03_03,21.52,77.0,11.34
2024-01-01 06:54:00,BARN003,SENSOR03_01,19.0,77.37,10.32
2024-01-01 06:55:00,BARN003,SENSOR03_02,18.73,77.52,10.08
2024-01-01 06:56:00,BARN003,SENSOR03_03,22.01,75.17,9.51
2024-01-01 06:57:00,BARN003,SENSOR03_01,15.9,73.91,8.58
2024-01-01 06:58:00,BARN003,SENSOR03_02,16.22,91.52,9.28
2024-01-01 06:59:00,BARN003,SENSOR03_03,19.02,80.2,13.21
2024-01-01 07:00:00,BARN003,SENSOR03_01,19.61,77.67,9.37
2024-01-01 07:01:00,BARN003,SENSOR03_02,19.23,74.36,10.96
2024-01-01 07:02:00,BARN003,SENSOR03_03,22.02,73.2,8.46
2024-01-01 07:03:00,BARN003,SENSOR03_01,19.45,74.74,12.56
2024-01-01 07:04:00,BARN003,SENSOR03_02,18.19,76.78,12.41
2024-01-01 07:05:00,BARN003,SENSOR03_03,19.04,65.84,7.63
2024-01-01 07:06:00,BARN003,SENSOR03_01,19.31,67.32,12.92
2024-01-01 07:07:00,BARN003,SENSOR03_02,15.77,71.91,8.86
2024-01-01 07:08:00,BARN003,SENSOR03_03,24.58,76.05,12.62
2024-01-01 07:09:00,BARN003,SENSOR03_01,20.23,73.74,9.49
2024-01-01 07:10:00,BARN003,SENSOR03_02,19.65,82.25,12.15
2024-01-01 07:11:00,BARN003,SENSOR03_03,20.51,67.36,11.38
2024-01-01 07:12:00,BARN003,SENSOR03_01,20.73,70.93,9.0
2024-01-01 07:13:00,BARN003,SENSOR03_02,19.08,82.21,7.8
2024-01-01 07:14:00,BARN003,SENSOR03_03,18.14,75.18,6.93
2024-01-01 07:15:00,BARN003,SENSOR03_01,20.64,78.86,10.98
2024-01-01 07:16:00,BARN003,SENSOR03_02,20.26,84.61,11.63
2024-01-01 07:17:00,BARN003,SENSOR03_03,17.91,70.79,11.09
2024-01-01 07:18:00,BARN003,SENSOR03_01,22.41,73.68,10.9
2024-01-01 07:19:00,BARN003,SENSOR03_02,20.21,72.72,8.16
2024-01-01 07:20:00,BARN003,SENSOR03_03,21.13,64.22,9.39
2024-01-01 07:21:00,BARN003,SENSOR03_01,22.5,72.35,13.47
2024-01-01 07:22:00,BARN003,SENSOR03_02,19.8,78.21,9.38
2024-01-01 07:23:00,BARN003,SENSOR03_03,20.44,76.41,10.83
2024-01-01 07:24:00,BARN003,SENSOR03_01,21.48,76.71,8.7
2024-01-01 07:25:00,BARN003,SENSOR03_02,18.45,71.64,10.62
2024-01-01 07:26:00,BARN003,SENSOR03_03,20.06,70.14,9.51
2024-01-01 07:27:00,BARN003,SENSOR03_01,20.25,79.67,12.58
2024-01-01 07:28:00,BARN003,SENSOR03_02,18.14,70.73,11.4
2024-01-01 07:29:00,BARN003,SENSOR03_03,24.74,74.59,10.84
2024-01-01 07:30:00,BARN003,SENSOR03_01,17.34,73.83,9.36
2024-01-01 07:31:00,BARN003,SENSOR03_02,17.61,80.22,8.59
2024-01-01 07:32:00,BARN003,SENSOR03_03,22.88,77.67,8.44
2024-01-01 07:33:00,BARN003,SENSOR03_01,21.74,66.23,9.22
2024-01-01 07:34:00,BARN003,SENSOR03_02,18.31,66.66,10.3
2024-01-01 07:35:00,BARN003,SENSOR03_03,21.63,75.39,11.55
2024-01-01 07:36:00,BARN003,SENSOR03_01,23.4,72.07,11.73
2024-01-01 07:37:00,BARN003,SENSOR03_02,23.63,70.0,18.14
2024-01-01 07:38:00,BARN003,SENSOR03_03,25.77,77.25,14.01
2024-01-01 07:39:00,BARN003,SENSOR03_01,17.18,73.0,9.69
2024-01-01 07:40:00,BARN003,SENSOR03_02,22.07,72.21,12.44
2024-01-01 07:41:00,BARN003,SENSOR03_03,23.07,75.74,7.79
2024-01-01 07:42:00,BARN003,SENSOR03_01,22.58,69.85,3.34
2024-01-01 07:43:00,BARN003,SENSOR03_02,20.44,79.46,11.11
2024-01-01 07:44:00,BARN003,SENSOR03_03,20.33,67.56,7.66
2024-01-01 07:45:00,BARN003,SENSOR03_01,21.86,74.67,10.54
2024-01-01 07:46:00,BARN003,SENSOR03_02,22.93,78.44,23.78
2024-01-01 07:47:00,BARN003,SENSOR03_03,22.29,64.27,14.27
2024-01-01 07:48:00,BARN003,SENSOR03_01,23.22,69.33,12.18
2024-01-01 07:49:00,BARN003,SENSOR03_02,19.16,76.64,10.49
2024-01-01 07:50:00,BARN003,SENSOR03_03,20.8,76.6,12.33
2024-01-01 07:51:00,BARN003,SENSOR03_01,19.43,69.84,10.98
2024-01-01 07:52:00,BARN003,SENSOR03_02,20.6,66.9,9.68
2024-01-01 07:53:00,BARN003,SENSOR03_03,23.46,75.24,13.59
2024-01-01 07:54:00,BARN003,SENSOR03_01,21.71,76.26,8.71
2024-01-01 07:55:00,BARN003,SENSOR03_02,26.77,64.39,13.09
2024-01-01 07:56:00,BARN003,SENSOR03_03,22.0,64.08,7.92
2024-01-01 07:57:00,BARN003,SENSOR03_01,21.79,71.1,11.36
2024-01-01 07:58:00,BARN003,SENSOR03_02,21.95,73.0,11.38
2024-01-01 07:59:00,BARN003,SENSOR03_03,20.52,68.24,13.92
2024-01-01 08:00:00,BARN003,SENSOR03_01,21.74,73.01,7.8
2024-01-01 08:01:00,BARN003,SENSOR03_02,24.17,65.94,10.46
2024-01-01 08:02:00,BARN003,SENSOR03_03,22.21,58.79,12.72
2024-01-01 08:03:00,BARN003,SENSOR03_01,20.45,67.13,11.22
2024-01-01 08:04:00,BARN003,SENSOR03_02,20.25,69.44,10.85
2024-01-01 08:05:00,BARN003,SENSOR03_03,21.26,67.62,8.88
2024-01-01 08:06:00,BARN003,SENSOR03_01,22.37,63.08,9.94
2024-01-01 08:07:00,BARN003,SENSOR03_02,24.67,59.67,14.3
2024-01-01 08:08:00,BARN003,SENSOR03_03,19.67,66.06,10.21
2024-01-01 08:09:00,BARN003,SENSOR03_01,21.77,72.99,11.69
2024-01-01 08:10:00,BARN003,SENSOR03_02,22.76,74.66,11.01
2024-01-01 08:11:00,BARN003,SENSOR03_03,18.87,74.19,7.71
2024-01-01 08:12:00,BARN003,SENSOR03_01,20.93,64.05,12.56
2024-01-01 08:13:00,BARN003,SENSOR03_02,21.3,62.23,11.81
2024-01-01 08:14:00,BARN003,SENSOR03_03,21.13,70.36,15.36
2024-01-01 08:15:00,BARN003,SENSOR03_01,23.17,70.93,9.33
2024-01-01 08:16:00,BARN003,SENSOR03_02,22.53,69.63,12.82
2024-01-01 08:17:00,BARN003,SENSOR03_03,21.8,57.43,8.33
2024-01-01 08:18:00,BARN003,SENSOR03_01,23.83,63.04,11.88
2024-01-01 08:19:00,BARN003,SENSOR03_02,26.48,67.1,14.31
2024-01-01 08:20:00,BARN003,SENSOR03_03,26.38,69.56,8.18
2024-01-01 08:21:00,BARN003,SENSOR03_01,19.32,70.83,9.8
2024-01-01 08:22:00,BARN003,SENSOR03_02,24.38,67.59,10.6
2024-01-01 08:23:00,BARN003,SENSOR03_03,22.93,68.4,9.89
2024-01-01 08:24:00,BARN003,SENSOR03_01,23.66,67.04,12.28
2024-01-01 08:25:00,BARN003,SENSOR03_02,22.62,69.92,13.44
2024-01-01 08:26:00,BARN003,SENSOR03_03,23.71,67.93,11.26
2024-01-01 08:27:00,BARN003,SENSOR03_01,23.84,66.57,11.98
2024-01-01 08:28:00,BARN003,SENSOR03_02,22.44,64.78,11.37
2024-01-01 08:29:00,BARN003,SENSOR03_03,21.87,66.4,10.98
2024-01-01 08:30:00,BARN003,SENSOR03_01,22.83,68.29,9.08
2024-01-01 08:31:00,BARN003,SENSOR03_02,24.26,67.08,13.91
2024-01-01 08:32:00,BARN003,SENSOR03_03,25.05,67.52,12.52
2024-01-01 08:33:00,BARN003,SENSOR03_01,25.62,72.21,12.89
2024-01-01 08:34:00,BARN003,SENSOR03_02,25.44,66.7,27.06
2024-01-01 08:35:00,BARN003,SENSOR03_03,24.61,62.0,10.88
2024-01-01 08:36:00,BARN003,SENSOR03_01,26.02,69.54,11.87
2024-01-01 08:37:00,BARN003,SENSOR03_02,26.49,58.17,9.29
2024-01-01 08:38:00,BARN003,SENSOR03_03,24.1,59.47,8.27
2024-01-01 08:39:00,BARN003,SENSOR03_01,23.84,66.44,10.36
2024-01-01 08:40:00,BARN003,SENSOR03_02,24.73,67.22,12.88
2024-01-01 08:41:00,BARN003,SENSOR03_03,22.11,58.29,9.74
2024-01-01 08:42:00,BARN003,SENSOR03_01,24.08,62.48,9.6
2024-01-01 08:43:00,BARN003,SENSOR03_02,26.02,61.24,10.59
2024-01-01 08:44:00,BARN003,SENSOR03_03,25.87,61.72,11.26
2024-01-01 08:45:00,BARN003,SENSOR03_01,24.11,68.75,10.94
2024-01-01 08:46:00,BARN003,SENSOR03_02,25.14,67.45,16.29
2024-01-01 08:47:00,BARN003,SENSOR03_03,23.12,63.7,13.46
2024-01-01 08:48:00,BARN003,SENSOR03_01,26.23,60.95,14.33
2024-01-01 08:49:00,BARN003,SENSOR03_02,24.73,56.81,14.17
2024-01-01 08:50:00,BARN003,SENSOR03_03,24.39,70.54,9.73
2024-01-01 08:51:00,BARN003,SENSOR03_01,28.19,66.29,16.75
2024-01-01 08:52:00,BARN003,SENSOR03_02,24.93,59.68,9.68
2024-01-01 08:53:00,BARN003,SENSOR03_03,24.22,66.69,14.35
2024-01-01 08:54:00,BARN003,SENSOR03_01,26.49,62.63,11.26
2024-01-01 08:55:00,BARN003,SENSOR03_02,24.44,61.43,9.24
2024-01-01 08:56:00,BARN003,SENSOR03_03,28.47,64.93,12.09
2024-01-01 08:57:00,BARN003,SENSOR03_01,28.27,58.93,12.42
2024-01-01 08:58:00,BARN003,SENSOR03_02,23.61,60.81,12.03
2024-01-01 08:59:00,BARN003,SENSOR03_03,25.59,63.03,12.59
2024-01-01 09:00:00,BARN003,SENSOR03_01,24.21,59.81,10.02
2024-01-01 09:01:00,BARN003,SENSOR03_02,24.91,65.54,13.26
2024-01-01 09:02:00,BARN003,SENSOR03_03,29.62,71.44,12.02
2024-01-01 09:03:00,BARN003,SENSOR03_01,25.06,58.21,11.62
2024-01-01 09:04:00,BARN003,SENSOR03_02,26.44,53.55,13.72
2024-01-01 09:05:00,BARN003,SENSOR03_03,26.86,51.76,11.19
2024-01-01 09:06:00,BARN003,SENSOR03_01,23.83,60.91,10.42
2024-01-01 09:07:00,BARN003,SENSOR03_02,24.17,58.24,12.85
2024-01-01 09:08:00,BARN003,SENSOR03_03,23.52,62.49,9.75
2024-01-01 09:09:00,BARN003,SENSOR03_01,24.21,62.02,10.91
2024-01-01 09:10:00,BARN003,SENSOR03_02,20.34,53.23,11.62
2024-01-01 09:11:00,BARN003,SENSOR03_03,27.18,52.08,16.67
2024-01-01 09:12:00,BARN003,SENSOR03_01,30.24,62.53,14.7
2024-01-01 09:13:00,BARN003,SENSOR03_02,26.48,61.63,13.3
2024-01-01 09:14:00,BARN003,SENSOR03_03,23.4,58.72,12.49
2024-01-01 09:15:00,BARN003,SENSOR03_01,25.0,52.47,9.76
2024-01-01 09:16:00,BARN003,SENSOR03_02,25.41,63.02,12.27
2024-01-01 09:17:00,BARN003,SENSOR03_03,22.36,66.93,18.82
2024-01-01 09:18:00,BARN003,SENSOR03_01,28.15,61.86,13.5
2024-01-01 09:19:00,BARN003,SENSOR03_02,28.09,56.14,13.07
2024-01-01 09:20:00,BARN003,SENSOR03_03,24.21,60.51,12.43
2024-01-01 09:21:00,BARN003,SENSOR03_01,28.01,53.37,12.19
2024-01-01 09:22:00,BARN003,SENSOR03_02,29.66,65.4,13.43
2024-01-01 09:23:00,BARN003,SENSOR03_03,30.46,60.43,11.09
2024-01-01 09:24:00,BARN003,SENSOR03_01,32.43,51.09,13.5
2024-01-01 09:25:00,BARN003,SENSOR03_02,24.93,58.34,14.67
2024-01-01 09:26:00,BARN003,SENSOR03_03,32.43,62.08,14.78
2024-01-01 09:27:00,BARN003,SENSOR03_01,26.11,58.01,12.2
2024-01-01 09:28:00,BARN003,SENSOR03_02,25.68,58.22,15.91
2024-01-01 09:29:00,BARN003,SENSOR03_03,27.56,53.39,9.96
2024-01-01 09:30:00,BARN003,SENSOR03_01,25.78,62.27,9.93
2024-01-01 09:31:00,BARN003,SENSOR03_02,27.78,56.11,16.17
2024-01-01 09:32:00,BARN003,SENSOR03_03,24.38,48.5,11.82
2024-01-01 09:33:00,BARN003,SENSOR03_01,26.58,57.34,11.9
2024-01-01 09:34:00,BARN003,SENSOR03_02,29.67,64.03,10.91
2024-01-01 09:35:00,BARN003,SENSOR03_03,27.02,57.12,13.41
2024-01-01 09:36:00,BARN003,SENSOR03_01,27.46,67.67,13.74
2024-01-01 09:37:00,BARN003,SENSOR03_02,28.16,61.05,10.67
2024-01-01 09:38:00,BARN003,SENSOR03_03,29.58,60.53,13.01
2024-01-01 09:39:00,BARN003,SENSOR03_01,23.97,58.13,10.93
2024-01-01 09:40:00,BARN003,SENSOR03_02,28.48,58.36,13.47
2024-01-01 09:41:00,BARN003,SENSOR03_03,26.81,57.32,10.22
2024-01-01 09:42:00,BARN003,SENSOR03_01,27.71,57.06,15.23
2024-01-01 09:43:00,BARN003,SENSOR03_02,29.53,61.16,15.1
2024-01-01 09:44:00,BARN003,SENSOR03_03,25.05,53.77,11.2
2024-01-01 09:45:00,BARN003,SENSOR03_01,25.44,53.01,11.61
2024-01-01 09:46:00,BARN003,SENSOR03_02,23.63,52.71,11.23
2024-01-01 09:47:00,BARN003,SENSOR03_03,26.43,68.5,10.78
2024-01-01 09:48:00,BARN003,SENSOR03_01,29.53,60.87,26.96
2024-01-01 09:49:00,BARN003,SENSOR03_02,27.34,59.68,12.07
2024-01-01 09:50:00,BARN003,SENSOR03_03,24.93,52.82,15.12
2024-01-01 09:51:00,BARN003,SENSOR03_01,26.66,61.17,14.3
2024-01-01 09:52:00,BARN003,SENSOR03_02,24.68,57.42,13.69
2024-01-01 09:53:00,BARN003,SENSOR03_03,25.43,59.02,12.78
2024-01-01 09:54:00,BARN003,SENSOR03_01,28.49,53.02,10.72
2024-01-01 09:55:00,BARN003,SENSOR03_02,25.38,58.66,11.94
2024-01-01 09:56:00,BARN003,SENSOR03_03,28.86,55.7,35.25
2024-01-01 09:57:00,BARN003,SENSOR03_01,27.63,53.94,10.19
2024-01-01 09:58:00,BARN003,SENSOR03_02,27.97,61.4,14.08
2024-01-01 09:59:00,BARN003,SENSOR03_03,27.26,50.0,17.24
2024-01-01 10:00:00,BARN003,SENSOR03_01,29.38,60.48,15.35
2024-01-01 10:01:00,BARN003,SENSOR03_02,29.42,61.04,16.07
2024-01-01 10:02:00,BARN003,SENSOR03_03,28.54,53.18,13.41
2024-01-01 10:03:00,BARN003,SENSOR03_01,29.02,53.44,15.05
2024-01-01 10:04:00,BARN003,SENSOR03_02,27.48,56.4,11.22
2024-01-01 10:05:00,BARN003,SENSOR03_03,29.01,58.89,14.71
2024-01-01 10:06:00,BARN003,SENSOR03_01,27.26,56.69,13.9
2024-01-01 10:07:00,BARN003,SENSOR03_02,27.95,59.59,13.38
2024-01-01 10:08:00,BARN003,SENSOR03_03,29.98,66.21,26.31
2024-01-01 10:09:00,BARN003,SENSOR03_01,27.06,54.83,11.45
2024-01-01 10:10:00,BARN003,SENSOR03_02,26.61,48.77,12.02
2024-01-01 10:11:00,BARN003,SENSOR03_03,28.93,61.46,13.28
2024-01-01 10:12:00,BARN003,SENSOR03_01,30.63,65.72,11.54
2024-01-01 10:13:00,BARN003,SENSOR03_02,30.36,59.25,13.97
2024-01-01 10:14:00,BARN003,SENSOR03_03,25.51,51.83,8.63
2024-01-01 10:15:00,BARN003,SENSOR03_01,30.61,56.63,15.69
2024-01-01 10:16:00,BARN003,SENSOR03_02,27.41,51.65,12.73
2024-01-01 10:17:00,BARN003,SENSOR03_03,29.25,60.44,12.15
2024-01-01 10:18:00,BARN003,SENSOR03_01,26.24,50.46,10.62
2024-01-01 10:19:00,BARN003,SENSOR03_02,28.34,55.71,12.45
2024-01-01 10:20:00,BARN003,SENSOR03_03,28.69,52.18,14.4
2024-01-01 10:21:00,BARN003,SENSOR03_01,25.1,57.83,13.04
2024-01-01 10:22:00,BARN003,SENSOR03_02,29.28,55.36,11.79
2024-01-01 10:23:00,BARN003,SENSOR03_03,30.76,58.07,11.95
2024-01-01 10:24:00,BARN003,SENSOR03_01,27.72,57.3,14.04
2024-01-01 10:25:00,BARN003,SENSOR03_02,30.79,52.25,12.2
2024-01-01 10:26:00,BARN003,SENSOR03_03,27.69,60.32,12.84
2024-01-01 10:27:00,BARN003,SENSOR03_01,29.77,56.95,13.59
2024-01-01 10:28:00,BARN003,SENSOR03_02,23.63,52.25,12.12
2024-01-01 10:29:00,BARN003,SENSOR03_03,32.9,68.41,16.0
2024-01-01 10:30:00,BARN003,SENSOR03_01,31.05,59.59,11.2
2024-01-01 10:31:00,BARN003,SENSOR03_02,27.48,56.45,8.83
2024-01-01 10:32:00,BARN003,SENSOR03_03,24.1,64.31,10.51
2024-01-01 10:33:00,BARN003,SENSOR03_01,28.62,66.45,16.6
2024-01-01 10:34:00,BARN003,SENSOR03_02,25.14,56.53,16.0
2024-01-01 10:35:00,BARN003,SENSOR03_03,28.91,59.01,16.75
2024-01-01 10:36:00,BARN003,SENSOR03_01,28.84,52.35,12.68
2024-01-01 10:37:00,BARN003,SENSOR03_02,26.12,56.57,8.68
2024-01-01 10:38:00,BARN003,SENSOR03_03,27.36,56.34,16.37
2024-01-01 10:39:00,BARN003,SENSOR03_01,29.6,58.28,12.06
2024-01-01 10:40:00,BARN003,SENSOR03_02,29.92,59.04,12.99
2024-01-01 10:41:00,BARN003,SENSOR03_03,27.98,60.2,15.41
2024-01-01 10:42:00,BARN003,SENSOR03_01,25.12,58.62,13.68
2024-01-01 10:43:00,BARN003,SENSOR03_02,29.89,51.4,13.83
2024-01-01 10:44:00,BARN003,SENSOR03_03,27.38,52.8,10.85
2024-01-01 10:45:00,BARN003,SENSOR03_01,25.12,54.79,10.03
2024-01-01 10:46:00,BARN003,SENSOR03_02,30.59,56.14,14.1
2024-01-01 10:47:00,BARN003,SENSOR03_03,32.07,62.84,15.43
2024-01-01 10:48:00,BARN003,SENSOR03_01,27.77,51.81,13.53
2024-01-01 10:49:00,BARN003,SENSOR03_02,32.15,55.87,11.99
2024-01-01 10:50:00,BARN003,SENSOR03_03,27.99,62.46,14.11
2024-01-01 10:51:00,BARN003,SENSOR03_01,27.03,56.24,13.37
2024-01-01 10:52:00,BARN003,SENSOR03_02,26.51,60.08,10.22
2024-01-01 10:53:00,BARN003,SENSOR03_03,31.02,57.13,12.15
2024-01-01 10:54:00,BARN003,SENSOR03_01,26.17,59.16,13.64
2024-01-01 10:55:00,BARN003,SENSOR03_02,29.17,56.78,12.7
2024-01-01 10:56:00,BARN003,SENSOR03_03,26.56,61.3,15.56
2024-01-01 10:57:00,BARN003,SENSOR03_01,26.73,50.29,13.43
2024-01-01 10:58:00,BARN003,SENSOR03_02,29.69,56.25,12.35
2024-01-01 10:59:00,BARN003,SENSOR03_03,26.84,59.6,12.44
2024-01-01 11:00:00,BARN003,SENSOR03_01,24.89,60.84,24.17
2024-01-01 11:01:00,BARN003,SENSOR03_02,29.81,65.69,11.9
2024-01-01 11:02:00,BARN003,SENSOR03_03,30.71,56.33,11.8
2024-01-01 11:03:00,BARN003,SENSOR03_01,28.78,65.74,14.45
2024-01-01 11:04:00,BARN003,SENSOR03_02,26.15,55.11,13.95
2024-01-01 11:05:00,BARN003,SENSOR03_03,26.41,65.11,13.54
2024-01-01 11:06:00,BARN003,SENSOR03_01,27.56,62.61,15.71
2024-01-01 11:07:00,BARN003,SENSOR03_02,28.01,54.02,11.73
2024-01-01 11:08:00,BARN003,SENSOR03_03,25.36,60.19,15.37
2024-01-01 11:09:00,BARN003,SENSOR03_01,28.75,58.46,11.23
2024-01-01 11:10:00,BARN003,SENSOR03_02,27.44,61.91,10.62
2024-01-01 11:11:00,BARN003,SENSOR03_03,23.8,57.74,8.03
2024-01-01 11:12:00,BARN003,SENSOR03_01,25.34,57.39,11.12
2024-01-01 11:13:00,BARN003,SENSOR03_02,30.24,65.84,29.95
2024-01-01 11:14:00,BARN003,SENSOR03_03,26.98,58.58,13.56
2024-01-01 11:15:00,BARN003,SENSOR03_01,28.6,63.28,38.64
2024-01-01 11:16:00,BARN003,SENSOR03_02,27.53,58.09,10.28
2024-01-01 11:17:00,BARN003,SENSOR03_03,25.33,67.63,11.23
2024-01-01 11:18:00,BARN003,SENSOR03_01,27.42,55.98,11.89
2024-01-01 11:19:00,BARN003,SENSOR03_02,26.23,56.38,8.73
2024-01-01 11:20:00,BARN003,SENSOR03_03,27.54,67.16,10.71
2024-01-01 11:21:00,BARN003,SENSOR03_01,28.01,57.39,11.27
2024-01-01 11:22:00,BARN003,SENSOR03_02,29.23,67.7,16.05
2024-01-01 11:23:00,BARN003,SENSOR03_03,26.72,64.24,12.81
2024-01-01 11:24:00,BARN003,SENSOR03_01,30.01,59.09,14.74
2024-01-01 11:25:00,BARN003,SENSOR03_02,28.5,50.89,9.96
2024-01-01 11:26:00,BARN003,SENSOR03_03,25.23,59.95,14.37
2024-01-01 11:27:00,BARN003,SENSOR03_01,31.02,60.64,16.32
2024-01-01 11:28:00,BARN003,SENSOR03_02,27.21,66.06,8.58
2024-01-01 11:29:00,BARN003,SENSOR03_03,24.84,68.25,10.45
2024-01-01 11:30:00,BARN003,SENSOR03_01,29.77,56.98,14.33
2024-01-01 11:31:00,BARN003,SENSOR03_02,30.57,64.5,14.87
2024-01-01 11:32:00,BARN003,SENSOR03_03,26.3,64.42,10.95
2024-01-01 11:33:00,BARN003,SENSOR03_01,25.31,66.05,11.39
2024-01-01 11:34:00,BARN003,SENSOR03_02,25.93,63.27,11.0
2024-01-01 11:35:00,BARN003,SENSOR03_03,27.65,51.17,12.93
2024-01-01 11:36:00,BARN003,SENSOR03_01,28.73,60.2,15.43
2024-01-01 11:37:00,BARN003,SENSOR03_02,27.26,55.3,11.05
2024-01-01 11:38:00,BARN003,SENSOR03_03,26.28,60.16,14.3
2024-01-01 11:39:00,BARN003,SENSOR03_01,29.61,66.18,22.48
2024-01-01 11:40:00,BARN003,SENSOR03_02,25.35,62.9,10.32
2024-01-01 11:41:00,BARN003,SENSOR03_03,27.98,67.22,14.44
2024-01-01 11:42:00,BARN003,SENSOR03_01,25.29,63.29,13.84
2024-01-01 11:43:00,BARN003,SENSOR03_02,26.68,55.2,14.12
2024-01-01 11:44:00,BARN003,SENSOR03_03,25.54,49.19,9.44
2024-01-01 11:45:00,BARN003,SENSOR03_01,25.6,62.65,11.16
2024-01-01 11:46:00,BARN003,SENSOR03_02,24.9,60.94,13.53
2024-01-01 11:47:00,BARN003,SENSOR03_03,28.29,57.23,12.98
2024-01-01 11:48:00,BARN003,SENSOR03_01,24.08,53.72,9.49
2024-01-01 11:49:00,BARN003,SENSOR03_02,24.01,58.66,12.53
2024-01-01 11:50:00,BARN003,SENSOR03_03,29.68,61.47,11.89
2024-01-01 11:51:00,BARN003,SENSOR03_01,27.34,65.89,16.2
2024-01-01 11:52:00,BARN003,SENSOR03_02,20.56,63.61,13.67
2024-01-01 11:53:00,BARN003,SENSOR03_03,24.14,70.82,12.86
2024-01-01 11:54:00,BARN003,SENSOR03_01,21.59,57.72,13.61
2024-01-01 11:55:00,BARN003,SENSOR03_02,23.26,67.41,11.52
2024-01-01 11:56:00,BARN003,SENSOR03_03,18.82,63.36,11.59
2024-01-01 11:57:00,BARN003,SENSOR03_01,24.77,66.71,14.8
2024-01-01 11:58:00,BARN003,SENSOR03_02,22.7,61.17,11.71
2024-01-01 11:59:00,BARN003,SENSOR03_03,25.05,68.83,11.42
2024-01-01 12:00:00,BARN003,SENSOR03_01,21.62,65.06,7.49
2024-01-01 12:01:00,BARN003,SENSOR03_02,24.97,60.31,11.74
2024-01-01 12:02:00,BARN003,SENSOR03_03,23.92,63.76,13.23
2024-01-01 12:03:00,BARN003,SENSOR03_01,27.69,62.74,14.61
2024-01-01 12:04:00,BARN003,SENSOR03_02,27.45,66.51,13.66
2024-01-01 12:05:00,BARN003,SENSOR03_03,26.14,58.28,11.17
2024-01-01 12:06:00,BARN003,SENSOR03_01,23.86,64.15,7.62
